path,file_name,label,label_encoded
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Papaya/1230.jpg,1230.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0585.jpg,0585.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0476.jpg,0476.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1157.jpg,1157.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1083.jpg,1083.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0899.jpg,0899.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0268.jpg,0268.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0954.jpg,0954.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1292.jpg,1292.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0119.jpg,0119.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0862.jpg,0862.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1047.jpg,1047.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1359.jpg,1359.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0864.jpg,0864.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0597.jpg,0597.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0638.jpg,0638.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0663.jpg,0663.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0928.jpg,0928.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0623.jpg,0623.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0286.jpg,0286.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Pumpkin/1185.jpg,1185.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Potato/1044.jpg,1044.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Tomato/1306.jpg,1306.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0093.jpg,0093.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0699.jpg,0699.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0850.jpg,0850.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0245.jpg,0245.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1095.jpg,1095.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0168.jpg,0168.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0190.jpg,0190.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0216.jpg,0216.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0349.jpg,0349.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0817.jpg,0817.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1313.jpg,1313.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0424.jpg,0424.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cauliflower/1277.jpg,1277.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0759.jpg,0759.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0817.jpg,0817.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0570.jpg,0570.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1329.jpg,1329.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0156.jpg,0156.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0468.jpg,0468.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0395.jpg,0395.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0979.jpg,0979.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0697.jpg,0697.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0924.jpg,0924.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0569.jpg,0569.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1188.jpg,1188.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0923.jpg,0923.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0535.jpg,0535.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Potato/1075.jpg,1075.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0373.jpg,0373.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0612.jpg,0612.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0207.jpg,0207.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0722.jpg,0722.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0707.jpg,0707.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0254.jpg,0254.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1261.jpg,1261.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0392.jpg,0392.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0238.jpg,0238.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0297.jpg,0297.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Brinjal/1110.jpg,1110.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0464.jpg,0464.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1009.jpg,1009.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0107.jpg,0107.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0829.jpg,0829.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0620.jpg,0620.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1125.jpg,1125.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1142.jpg,1142.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0723.jpg,0723.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0652.jpg,0652.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0747.jpg,0747.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0600.jpg,0600.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0529.jpg,0529.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1251.jpg,1251.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0098.jpg,0098.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0518.jpg,0518.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1107.jpg,1107.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0117.jpg,0117.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1015.jpg,1015.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0508.jpg,0508.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0114.jpg,0114.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Tomato/1346.jpg,1346.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0291.jpg,0291.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1150.jpg,1150.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0791.jpg,0791.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1157.jpg,1157.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0359.jpg,0359.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0579.jpg,0579.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0019.jpg,0019.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1032.jpg,1032.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0949.jpg,0949.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0373.jpg,0373.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0338.jpg,0338.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0580.jpg,0580.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0887.jpg,0887.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cucumber/1275.jpg,1275.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1051.jpg,1051.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Brinjal/1077.jpg,1077.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0843.jpg,0843.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0124.jpg,0124.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0699.jpg,0699.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Tomato/1370.jpg,1370.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1286.jpg,1286.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Pumpkin/1316.jpg,1316.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0611.jpg,0611.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0560.jpg,0560.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Tomato/1329.jpg,1329.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0584.jpg,0584.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0935.jpg,0935.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Capsicum/1325.jpg,1325.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0963.jpg,0963.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1040.jpg,1040.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1056.jpg,1056.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0491.jpg,0491.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0978.jpg,0978.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0933.jpg,0933.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0780.jpg,0780.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1343.jpg,1343.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0833.jpg,0833.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0544.jpg,0544.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0303.jpg,0303.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0606.jpg,0606.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1239.jpg,1239.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0579.jpg,0579.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0701.jpg,0701.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0806.jpg,0806.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1045.jpg,1045.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0421.jpg,0421.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0926.jpg,0926.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1296.jpg,1296.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Tomato/1080.jpg,1080.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0025.jpg,0025.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0811.jpg,0811.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cauliflower/1311.jpg,1311.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0041.jpg,0041.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1129.jpg,1129.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0722.jpg,0722.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Capsicum/1348.jpg,1348.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1256.jpg,1256.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0482.jpg,0482.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0872.jpg,0872.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0674.jpg,0674.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Potato/1130.jpg,1130.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0235.jpg,0235.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0010.jpg,0010.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1191.jpg,1191.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0320.jpg,0320.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0401.jpg,0401.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Potato/1378.jpg,1378.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0629.jpg,0629.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Pumpkin/1042.jpg,1042.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0285.jpg,0285.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1020.jpg,1020.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0559.jpg,0559.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0492.jpg,0492.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1052.jpg,1052.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0084.jpg,0084.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0823.jpg,0823.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0264.jpg,0264.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0247.jpg,0247.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0398.jpg,0398.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0929.jpg,0929.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0800.jpg,0800.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0668.jpg,0668.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bean/0797.jpg,0797.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0944.jpg,0944.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Brinjal/1172.jpg,1172.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Tomato/1183.jpg,1183.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0774.jpg,0774.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1377.jpg,1377.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0965.jpg,0965.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Tomato/1074.jpg,1074.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0922.jpg,0922.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0154.jpg,0154.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cauliflower/1378.jpg,1378.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0472.jpg,0472.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0615.jpg,0615.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0693.jpg,0693.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Pumpkin/1253.jpg,1253.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0887.jpg,0887.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0103.jpg,0103.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0508.jpg,0508.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0774.jpg,0774.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0422.jpg,0422.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0101.jpg,0101.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0976.jpg,0976.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0191.jpg,0191.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Potato/1055.jpg,1055.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0935.jpg,0935.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0873.jpg,0873.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0397.jpg,0397.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0914.jpg,0914.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0826.jpg,0826.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Capsicum/1390.jpg,1390.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0323.jpg,0323.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1139.jpg,1139.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0114.jpg,0114.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0933.jpg,0933.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0422.jpg,0422.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Potato/1115.jpg,1115.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cucumber/1303.jpg,1303.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Potato/1128.jpg,1128.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0554.jpg,0554.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1180.jpg,1180.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0761.jpg,0761.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0912.jpg,0912.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0852.jpg,0852.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0347.jpg,0347.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0893.jpg,0893.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0886.jpg,0886.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0263.jpg,0263.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0042.jpg,0042.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0204.jpg,0204.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0872.jpg,0872.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0373.jpg,0373.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0848.jpg,0848.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0250.jpg,0250.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0737.jpg,0737.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0772.jpg,0772.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0342.jpg,0342.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0233.jpg,0233.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0035.jpg,0035.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1308.jpg,1308.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0831.jpg,0831.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1344.jpg,1344.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bean/0150.jpg,0150.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0497.jpg,0497.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0383.jpg,0383.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1058.jpg,1058.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0538.jpg,0538.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0772.jpg,0772.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0493.jpg,0493.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1369.jpg,1369.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0647.jpg,0647.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0990.jpg,0990.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0479.jpg,0479.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0523.jpg,0523.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0556.jpg,0556.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0501.jpg,0501.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0298.jpg,0298.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0964.jpg,0964.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0829.jpg,0829.jpg,Bitter_Gourd,1
